"ID","game_date","team_abb_home","team_abb_away","pts_home","fgm_home","fga_home","fg_pct_home","fg3m_home","fg3a_home","fg3_pct_home","ftm_home","fta_home","ft_pct_home","dreb_home","oreb_home","reb_home","ast_home","stl_home","blk_home","tov_home","pf_home","pts_2nd_chance_home","pts_in_paint_home","fgm_away","fga_away","fg_pct_away","fg3m_away","fg3a_away","fg3_pct_away","ftm_away","fta_away","oreb_away","dreb_away","reb_away","ast_away","stl_away","blk_away","tov_away","pf_away","pts_away","pts_2nd_chance_away","ft_pct_away","pts_paint_away","wl_home","game_id"
"[411826,660015107]","","LAL","GSW",113,42,95,0.442,11,33,0.33299999999999996,18,22,0.33299999999999996,36,10,46,29,3,3,9,17,,,36,91,0.818,18,52,0.34600000000000003,15,18,7,35,42,27,2,6,13,21,105,,0.34600000000000003,,"w",12013
"[411826,660015132]","","BKN","CHA",102,36,92,0.391,12,43,0.27899999999999997,18,22,0.27899999999999997,44,8,52,21,5,9,8,12,,,33,88,0.818,8,30,0.267,12,15,5,44,49,17,2,3,10,19,86,,0.267,,"w",12014
"[411826,660015157]","","ORL","POR",119,42,84,0.5,11,31,0.355,24,31,0.355,32,6,38,29,11,2,11,25,,,39,83,0.774,16,47,0.34,28,32,9,37,46,27,9,5,17,22,122,,0.34,,"l",12015
"[411826,660015183]","","HOU","SAS",142,52,85,0.612,13,24,0.542,25,29,0.542,38,6,44,29,10,3,12,20,,,43,93,0.862,11,34,0.324,13,21,13,22,35,23,5,4,15,20,110,,0.324,,"w",12016
"[411826,660015217]","","OKC","UTA",129,44,87,0.506,14,37,0.37799999999999995,27,33,0.37799999999999995,31,11,42,24,9,4,12,20,,,43,88,0.818,11,37,0.297,22,27,12,27,39,30,5,8,16,25,119,,0.297,,"w",12017
"[411826,660015253]","","BOS","NYK",129,43,109,0.395,21,59,0.35600000000000004,22,25,0.35600000000000004,37,17,54,27,8,5,16,28,,,47,95,0.88,15,41,0.366,22,32,11,43,54,18,7,4,20,27,131,,0.366,,"l",12018
"[411826,660015285]","","LAC","MEM",135,45,85,0.529,12,29,0.414,33,35,0.414,40,13,53,25,6,2,17,17,,,50,92,0.943,18,34,0.529,11,15,2,24,26,32,13,3,8,23,129,,0.529,,"w",12019
"[411826,660015321]","","CLE","BOS",118,43,96,0.44799999999999995,12,34,0.353,20,25,0.353,42,16,58,27,4,7,15,20,,,42,101,0.8,16,48,0.33299999999999996,14,21,15,37,52,25,5,5,14,21,114,,0.33299999999999996,,"w",12020
"[411826,660015367]","","IND","PHI",143,53,90,0.589,15,37,0.405,22,31,0.405,25,5,30,28,8,4,9,24,,,48,82,0.71,16,34,0.47100000000000003,35,38,5,31,36,37,6,5,12,26,147,,0.47100000000000003,,"l",12021
"[411826,660048981]","","MIA","ATL",130,41,77,0.532,16,29,0.552,32,37,0.552,24,8,32,27,6,4,11,17,,,51,92,0.865,9,29,0.31,17,23,12,25,37,28,5,0,11,25,128,,0.31,,"w",12023
"[411826,660048982]","","DEN","TOR",118,43,86,0.5,13,33,0.39399999999999996,19,23,0.39399999999999996,29,12,41,30,9,2,14,12,,,43,86,0.826,10,27,0.37,17,20,11,30,41,29,6,4,15,20,113,,0.37,,"w",12024
"[411826,660048984]","","SAC","NOP",123,47,83,0.5660000000000001,16,38,0.42100000000000004,13,20,0.42100000000000004,27,6,33,39,7,3,11,12,,,43,80,0.65,11,29,0.379,11,14,7,33,40,29,6,4,16,19,108,,0.379,,"w",12025
"[411826,660049201]","","MIA","ATL",130,41,77,0.532,16,29,0.552,32,37,0.552,24,8,32,27,6,4,11,17,,,51,92,0.865,9,29,0.31,17,23,12,25,37,28,5,0,11,25,128,,0.31,,"w",12023
"[411826,660049204]","","DEN","TOR",118,43,86,0.5,13,33,0.39399999999999996,19,23,0.39399999999999996,29,12,41,30,9,2,14,12,,,43,86,0.826,10,27,0.37,17,20,11,30,41,29,6,4,15,20,113,,0.37,,"w",12024
"[411826,660049206]","","SAC","NOP",123,47,83,0.5660000000000001,16,38,0.42100000000000004,13,20,0.42100000000000004,27,6,33,39,7,3,11,12,,,43,80,0.65,11,29,0.379,11,14,7,33,40,29,6,4,16,19,108,,0.379,,"w",12025
"[411826,660094819]","","MIA","ATL",130,41,77,0.532,16,29,0.552,32,37,0.552,24,8,32,27,6,4,11,17,,,51,92,0.865,9,29,0.31,17,23,12,25,37,28,5,0,11,25,128,,0.31,,"w",12023
"[411826,660094820]","","DEN","TOR",118,43,86,0.5,13,33,0.39399999999999996,19,23,0.39399999999999996,29,12,41,30,9,2,14,12,,,43,86,0.826,10,27,0.37,17,20,11,30,41,29,6,4,15,20,113,,0.37,,"w",12024
"[411826,660094821]","","SAC","NOP",123,47,83,0.5660000000000001,16,38,0.42100000000000004,13,20,0.42100000000000004,27,6,33,39,7,3,11,12,,,43,80,0.65,11,29,0.379,11,14,7,33,40,29,6,4,16,19,108,,0.379,,"w",12025
"[411826,660094826]","","DEN","TOR",118,43,86,0.5,13,33,0.39399999999999996,19,23,0.39399999999999996,29,12,41,30,9,2,14,12,,,43,86,0.826,10,27,0.37,17,20,11,30,41,29,6,4,15,20,113,,0.37,,"w",12024
"[411826,660094827]","","SAC","NOP",123,47,83,0.5660000000000001,16,38,0.42100000000000004,13,20,0.42100000000000004,27,6,33,39,7,3,11,12,,,43,80,0.65,11,29,0.379,11,14,7,33,40,29,6,4,16,19,108,,0.379,,"w",12025
"[411826,660559475]","","DEN","TOR",118,43,86,0.5,13,33,0.39399999999999996,19,23,0.39399999999999996,29,12,41,30,9,2,14,12,,,43,86,0.826,10,27,0.37,17,20,11,30,41,29,6,4,15,20,113,,0.37,,"w",12024
"[411826,660559476]","","SAC","NOP",123,47,83,0.5660000000000001,16,38,0.42100000000000004,13,20,0.42100000000000004,27,6,33,39,7,3,11,12,,,43,80,0.65,11,29,0.379,11,14,7,33,40,29,6,4,16,19,108,,0.379,,"w",12025
"[411826,660559973]","","SAC","NOP",123,47,83,0.5660000000000001,16,38,0.42100000000000004,13,20,0.42100000000000004,27,6,33,39,7,3,11,12,,,43,80,0.65,11,29,0.379,11,14,7,33,40,29,6,4,16,19,108,,0.379,,"w",12025
"[411826,660563703]","","ORL","MIL",123,50,100,0.5,9,30,0.3,14,19,0.3,28,10,38,24,7,0,13,22,,,46,78,0.737,10,28,0.35700000000000004,32,34,3,35,38,28,5,5,17,18,134,,0.35700000000000004,,"l",12027
"[411826,660563744]","","NYK","CHA",105,38,89,0.42700000000000005,11,40,0.275,18,24,0.275,29,10,39,18,3,4,8,18,,,42,85,0.75,12,32,0.375,16,21,10,32,42,27,2,5,12,20,112,,0.375,,"l",12028
"[411826,660563783]","","MIN","PHI",94,34,86,0.395,11,36,0.306,15,21,0.306,28,6,34,19,9,7,11,16,,,40,81,0.7140000000000001,15,25,0.6,22,23,8,46,54,21,8,6,16,17,117,,0.6,,"l",12029
"[411826,660563821]","","HOU","BKN",96,36,83,0.434,7,26,0.26899999999999996,17,24,0.26899999999999996,33,15,48,14,6,1,19,22,,,40,81,0.708,15,40,0.375,23,29,5,31,36,23,12,7,12,21,118,,0.375,,"l",12030
"[411826,660563851]","","OKC","GSW",137,50,94,0.532,17,37,0.45899999999999996,20,24,0.45899999999999996,31,13,44,28,10,2,18,17,,,47,89,0.833,20,51,0.392,14,16,8,25,33,36,8,3,21,21,128,,0.392,,"w",12031
"[411826,660563885]","","DAL","UTA",120,42,89,0.47200000000000003,19,45,0.42200000000000004,17,22,0.42200000000000004,40,3,43,24,10,6,17,20,,,41,92,0.773,15,44,0.341,19,25,6,41,47,23,10,4,16,23,116,,0.341,,"w",12032
"[411826,660563915]","","LAL","MEM",112,41,90,0.456,7,28,0.25,23,29,0.25,50,7,57,27,4,2,15,18,,,36,93,0.7929999999999999,9,37,0.243,22,29,6,39,45,18,6,6,7,25,103,,0.243,,"w",12033
"[411826,660563947]","","WAS","ATL",120,47,83,0.5660000000000001,12,29,0.414,14,17,0.414,33,6,39,34,9,1,19,16,,,45,85,0.8240000000000001,12,29,0.414,20,26,8,28,36,26,11,5,11,17,122,,0.414,,"l",12034
"[411826,660563975]","","BOS","POR",115,42,88,0.47700000000000004,18,49,0.36700000000000005,13,20,0.36700000000000005,40,5,45,26,9,2,11,20,,,30,82,0.65,11,39,0.282,22,27,6,41,47,18,5,2,16,19,93,,0.282,,"w",12035
"[411826,660563993]","","MIA","CLE",100,35,70,0.5,8,29,0.276,22,29,0.276,27,10,37,22,7,4,24,19,,,39,80,0.759,9,28,0.321,17,19,7,25,32,26,13,3,17,23,104,,0.321,,"l",12036
"[411826,660564015]","","NOP","DAL",113,42,83,0.506,13,27,0.48100000000000004,16,18,0.48100000000000004,40,9,49,32,4,6,15,19,,,38,88,0.889,16,46,0.348,14,19,5,29,34,24,7,0,9,18,106,,0.348,,"w",12037
"[411826,660564043]","","DEN","CHI",96,37,88,0.42,15,40,0.375,7,15,0.375,33,11,44,27,5,2,11,16,,,46,89,0.467,8,24,0.33299999999999996,17,18,9,41,50,26,9,2,9,16,117,,0.33299999999999996,,"l",12038
"[411826,660564067]","","PHX","OKC",132,49,94,0.521,20,43,0.465,14,16,0.465,40,14,54,31,10,7,15,17,,,33,88,0.875,15,43,0.349,20,21,7,30,37,23,9,2,16,13,101,,0.349,,"w",12039
"[411826,660564089]","","LAC","TOR",108,39,71,0.5489999999999999,6,20,0.3,24,31,0.3,35,9,44,23,9,4,17,18,,,37,96,0.774,13,32,0.406,13,14,15,26,41,21,12,2,12,23,100,,0.406,,"w",12040
"[411826,660564101]","","DET","CHA",103,40,89,0.449,7,21,0.33299999999999996,16,20,0.33299999999999996,31,17,48,20,5,4,19,22,,,43,86,0.8,8,24,0.33299999999999996,19,32,13,31,44,24,11,9,13,18,113,,0.33299999999999996,,"l",12041
"[411826,660564105]","","IND","HOU",134,48,100,0.48,18,45,0.4,20,21,0.4,34,8,42,34,12,15,12,21,,,49,107,0.9520000000000001,6,17,0.353,21,29,20,38,58,18,6,6,17,22,125,,0.353,,"w",12042
"[411826,660564109]","","ORL","UTA",124,44,94,0.46799999999999997,16,34,0.47100000000000003,20,31,0.47100000000000003,24,12,36,21,9,4,10,16,,,49,88,0.645,13,34,0.382,20,21,11,31,42,27,7,8,18,26,131,,0.382,,"l",12043
"[411826,660564111]","","MIL","BKN",118,44,104,0.423,19,50,0.38,11,14,0.38,41,20,61,33,8,12,16,14,,,41,104,0.7859999999999999,14,36,0.389,17,17,15,32,47,20,10,4,14,12,113,,0.389,,"w",12044
"[411826,660564112]","","MEM","GSW",131,50,93,0.5379999999999999,18,40,0.45,13,18,0.45,33,9,42,36,6,3,14,18,,,36,82,0.722,15,45,0.33299999999999996,23,24,8,24,32,25,9,3,17,17,110,,0.33299999999999996,,"w",12045
"[411826,660564113]","","SAC","NYK",122,44,84,0.524,10,32,0.313,24,32,0.313,36,6,42,28,10,3,12,21,,,42,101,0.75,13,50,0.26,20,31,23,35,58,27,8,1,14,25,117,,0.26,,"w",12046
"[411826,660564114]","","PHI","POR",120,43,83,0.518,11,30,0.36700000000000005,23,29,0.36700000000000005,30,12,42,25,7,4,10,24,,,42,80,0.7929999999999999,15,36,0.41700000000000004,20,30,5,31,36,24,6,3,9,17,119,,0.41700000000000004,,"w",12047
"[411826,660564115]","","WAS","ATL",107,43,88,0.489,7,27,0.259,14,18,0.259,36,7,43,27,8,6,15,17,,,42,95,0.778,15,31,0.484,15,19,13,33,46,25,9,4,14,17,114,,0.484,,"l",12048
"[411826,660564116]","","MIA","CLE",119,42,82,0.512,14,29,0.483,21,23,0.483,35,11,46,22,7,4,16,20,,,40,86,0.9129999999999999,18,43,0.419,17,21,8,26,34,25,5,6,11,20,115,,0.419,,"w",12049
"[411826,660564117]","","MIN","BKN",123,48,98,0.49,9,30,0.3,18,29,0.3,35,12,47,29,10,6,14,21,,,42,91,0.621,16,34,0.47100000000000003,24,33,12,36,48,20,7,5,15,26,124,,0.47100000000000003,,"l",12050
"[411826,660564118]","","SAS","DEN",128,51,94,0.5429999999999999,13,33,0.39399999999999996,13,17,0.39399999999999996,37,13,50,31,10,0,19,20,,,44,90,0.765,13,35,0.371,19,20,8,25,33,32,14,4,14,14,120,,0.371,,"w",12051
"[411826,660564120]","","LAL","TOR",122,45,80,0.563,13,30,0.433,19,19,0.433,30,5,35,28,8,8,21,10,,,46,92,1.0,10,28,0.35700000000000004,10,13,10,27,37,29,14,3,13,16,112,,0.35700000000000004,,"w",12052
"[411826,660564121]","","LAC","NYK",106,42,87,0.483,10,30,0.33299999999999996,12,16,0.33299999999999996,32,7,39,22,3,4,10,20,,,32,90,0.75,7,31,0.226,24,27,20,34,54,21,5,3,10,17,95,,0.226,,"w",12053
"[411826,660564122]","","CHA","UTA",111,40,98,0.408,17,40,0.425,14,15,0.425,32,11,43,24,5,14,7,15,,,46,103,0.9329999999999999,9,32,0.281,18,20,20,40,60,22,4,4,11,17,119,,0.281,,"l",12054
"[411826,660564123]","","DET","IND",115,43,94,0.457,11,34,0.324,18,27,0.324,30,12,42,25,7,7,12,24,,,43,93,0.667,9,35,0.257,26,34,18,40,58,24,7,6,14,20,121,,0.257,,"l",12055
"[411826,660564124]","","ORL","MIA",126,48,99,0.485,13,37,0.35100000000000003,17,20,0.35100000000000003,39,15,54,34,10,10,19,20,,,42,94,0.85,11,37,0.297,19,20,5,30,35,19,8,2,17,17,114,,0.297,,"w",12056
"[411826,660564125]","","ATL","BOS",125,50,100,0.5,10,34,0.294,15,16,0.294,35,13,48,24,4,4,10,17,,,52,95,0.938,20,42,0.47600000000000003,10,12,5,35,40,35,6,6,9,21,134,,0.47600000000000003,,"l",12057
"[411826,660564127]","","HOU","CHI",111,41,85,0.48200000000000004,16,34,0.47100000000000003,13,17,0.47100000000000003,27,6,33,28,10,3,16,19,,,44,86,0.765,15,32,0.469,16,22,13,31,44,25,7,9,14,17,119,,0.469,,"l",12058
"[411826,660564131]","","MEM","DAL",112,41,86,0.47700000000000004,10,38,0.263,20,24,0.263,34,11,45,25,7,5,11,16,,,39,85,0.833,15,43,0.349,15,23,10,33,43,25,4,3,11,17,108,,0.349,,"w",12059
"[411826,660564132]","","NOP","OKC",96,34,81,0.42,12,34,0.353,16,19,0.353,35,8,43,23,3,4,22,25,,,37,80,0.8420000000000001,9,28,0.321,27,32,4,34,38,17,11,2,12,17,110,,0.321,,"l",12060
"[411826,660564134]","","GSW","MIL",125,46,112,0.41100000000000003,23,55,0.418,10,11,0.418,47,18,65,33,12,4,15,15,,,43,100,0.909,21,51,0.41200000000000003,9,11,7,41,48,28,9,7,17,14,116,,0.41200000000000003,,"w",12061
"[411826,660564137]","","PHX","SAC",119,44,89,0.494,13,44,0.295,18,22,0.295,33,7,40,30,11,3,14,26,,,41,85,0.818,15,35,0.429,31,37,8,31,39,19,10,2,15,19,128,,0.429,,"l",12062
"[411826,660564138]","","DEN","BKN",120,45,90,0.5,12,31,0.387,18,24,0.387,34,15,49,27,4,8,15,19,,,42,84,0.75,17,44,0.386,21,24,4,24,28,32,11,2,10,21,122,,0.386,,"l",12063
"[411826,660564139]","","CHA","CLE",108,41,80,0.512,10,21,0.47600000000000003,16,22,0.47600000000000003,36,7,43,25,8,5,19,26,,,41,87,0.727,7,27,0.259,25,34,11,29,40,18,8,3,10,22,114,,0.259,,"l",12064
"[411826,660564141]","","PHI","WAS",112,41,80,0.512,11,29,0.379,19,23,0.379,33,9,42,29,6,10,9,19,,,34,84,0.826,6,26,0.231,19,23,6,29,35,19,4,5,10,20,93,,0.231,,"w",12065
"[411826,660564142]","","NOP","POR",127,43,86,0.5,19,40,0.475,22,29,0.475,35,8,43,35,11,7,15,19,,,43,88,0.759,10,33,0.303,14,20,10,36,46,26,10,2,19,21,110,,0.303,,"w",12066
"[411826,660564143]","","SAS","OKC",90,33,88,0.375,10,36,0.278,14,19,0.278,40,10,50,24,3,7,19,18,,,36,95,0.737,10,39,0.256,20,23,12,43,55,26,8,3,9,19,102,,0.256,,"l",12067
"[411826,660564144]","","LAL","NYK",108,43,89,0.483,12,36,0.33299999999999996,10,17,0.33299999999999996,27,10,37,24,6,2,11,17,,,42,88,0.588,11,37,0.297,17,21,12,34,46,18,8,3,11,18,112,,0.297,,"l",12068
"[411826,660564146]","","DET","IND",117,48,100,0.48,14,36,0.389,7,10,0.389,33,19,52,28,10,5,15,21,,,36,86,0.7,10,34,0.294,15,24,13,29,42,23,7,5,16,15,97,,0.294,,"w",12069
"[411826,660564147]","","ATL","MIN",115,44,97,0.45399999999999996,4,22,0.182,23,28,0.182,33,18,51,17,6,4,16,19,,,54,92,0.821,12,28,0.429,16,23,5,32,37,39,12,10,13,22,136,,0.429,,"l",12070
"[411826,660564148]","","MIA","UTA",119,37,79,0.46799999999999997,14,34,0.41200000000000003,31,36,0.41200000000000003,28,9,37,20,12,4,13,13,,,43,90,0.861,16,38,0.42100000000000004,13,18,16,32,48,31,7,4,18,25,115,,0.42100000000000004,,"w",12071
"[411826,660564149]","","DAL","MEM",88,35,90,0.389,12,46,0.261,6,8,0.261,33,8,41,23,3,3,13,16,,,38,83,0.75,12,37,0.324,16,19,7,40,47,23,9,3,16,17,104,,0.324,,"l",12072
"[411826,660564150]","","HOU","BOS",111,40,90,0.444,11,35,0.314,20,27,0.314,33,15,48,27,9,2,11,21,,,39,87,0.741,12,42,0.28600000000000003,19,21,10,28,38,19,7,5,14,22,109,,0.28600000000000003,,"w",12073
"[411826,660564151]","","GSW","PHX",123,45,83,0.542,19,39,0.48700000000000004,14,24,0.48700000000000004,32,9,41,28,8,6,16,21,,,46,95,0.583,4,21,0.19,16,22,17,30,47,25,8,4,14,23,112,,0.19,,"w",12074
"[411826,660564152]","","SAC","MIL",124,46,104,0.442,21,50,0.42,11,15,0.42,30,15,45,31,4,2,9,21,,,50,86,0.733,15,33,0.455,18,22,5,38,43,29,2,4,13,18,133,,0.455,,"l",12075
"[411826,660564153]","","CHA","CLE",104,43,76,0.5660000000000001,6,23,0.261,12,15,0.261,34,6,40,28,3,8,22,18,,,45,88,0.8,14,30,0.467,16,19,8,22,30,29,8,6,9,19,120,,0.467,,"l",12076
"[411826,660564154]","","WAS","DET",117,44,85,0.518,7,32,0.21899999999999997,22,22,0.21899999999999997,38,10,48,24,9,9,15,12,,,38,99,1.0,10,34,0.294,11,12,19,25,44,18,8,3,11,19,97,,0.294,,"w",12077
"[411826,660564155]","","TOR","DEN",125,49,93,0.527,12,30,0.4,15,17,0.4,30,14,44,25,10,2,11,18,,,42,76,0.882,6,25,0.24,20,25,4,28,32,29,9,4,14,17,110,,0.24,,"w",12078
"[411826,660564156]","","NOP","LAL",108,42,98,0.429,11,43,0.256,13,20,0.256,26,15,41,23,9,3,12,24,,,40,82,0.65,18,39,0.462,25,28,15,37,52,24,8,2,18,16,123,,0.462,,"l",12079
"[411826,660564157]","","OKC","BKN",121,45,99,0.455,11,33,0.33299999999999996,20,23,0.33299999999999996,37,14,51,22,9,0,11,25,,,35,82,0.87,12,41,0.293,25,34,11,35,46,25,3,5,17,20,107,,0.293,,"w",12080
"[411826,660564159]","","SAS","ORL",132,48,85,0.565,22,41,0.537,14,18,0.537,40,7,47,39,6,7,15,17,,,44,97,0.778,10,29,0.345,16,21,13,29,42,24,7,2,9,16,114,,0.345,,"w",12081
"[411826,660564161]","","PHX","MIL",104,41,95,0.43200000000000005,8,23,0.348,14,16,0.348,33,8,41,23,7,3,11,26,,,40,85,0.875,12,39,0.308,24,37,13,33,46,24,8,6,13,15,116,,0.308,,"l",12082
"[411826,660564162]","","POR","NYK",107,38,99,0.384,17,45,0.37799999999999995,14,18,0.37799999999999995,27,11,38,22,8,3,12,19,,,42,81,0.778,15,35,0.429,24,34,9,43,52,23,8,8,13,13,123,,0.429,,"l",12083
"[411826,660564167]","","CLE","PHI",109,40,85,0.47100000000000003,14,41,0.341,15,22,0.341,21,12,33,20,6,2,12,18,,,39,75,0.682,17,36,0.47200000000000003,23,27,13,33,46,24,8,6,20,21,118,,0.47200000000000003,,"l",12084
"[411826,660564191]","","MIA","MEM",138,49,82,0.598,13,29,0.44799999999999995,27,33,0.44799999999999995,33,8,41,33,8,5,13,16,,,46,91,0.818,18,46,0.391,9,14,12,27,39,29,6,1,16,20,119,,0.391,,"w",12085
"[411826,660564219]","","CHI","SAC",114,38,97,0.392,16,42,0.381,22,25,0.381,35,13,48,28,13,4,15,24,,,38,78,0.88,18,42,0.429,23,29,5,40,45,26,6,3,20,19,117,,0.429,,"l",12086
"[411826,660564239]","","HOU","LAL",114,47,89,0.528,8,29,0.276,12,19,0.276,35,16,51,22,5,3,18,29,,,34,90,0.632,11,44,0.25,31,37,11,25,36,21,7,3,10,17,110,,0.25,,"w",12087
"[411826,660564257]","","MIN","BOS",102,37,84,0.44,12,36,0.33299999999999996,16,22,0.33299999999999996,38,8,46,27,3,2,13,23,,,34,84,0.727,12,40,0.3,24,30,8,36,44,20,7,5,11,22,104,,0.3,,"l",12088
"[411826,660564268]","","SAS","DAL",128,49,107,0.45799999999999996,15,34,0.441,15,26,0.441,31,16,47,26,7,4,10,30,,,44,86,0.5770000000000001,17,33,0.515,32,37,10,42,52,23,4,4,19,25,137,,0.515,,"l",12089
"[411826,660564296]","","LAC","GSW",134,46,96,0.479,16,34,0.47100000000000003,26,32,0.47100000000000003,28,16,44,30,11,1,8,18,,,49,88,0.813,17,36,0.47200000000000003,11,15,7,29,36,28,5,1,16,25,126,,0.47200000000000003,,"w",12090
"[411826,660564324]","","DET","DEN",100,39,85,0.45899999999999996,12,27,0.444,10,18,0.444,24,13,37,24,8,3,17,20,,,47,89,0.556,8,24,0.33299999999999996,17,25,13,34,47,29,9,7,10,15,119,,0.33299999999999996,,"l",12091
"[411826,660564341]","","BKN","SAC",96,33,80,0.413,14,39,0.359,16,23,0.359,38,3,41,20,8,4,7,22,,,32,82,0.696,13,41,0.317,24,32,13,44,57,22,2,5,12,17,101,,0.317,,"l",12092
"[411826,660564347]","","TOR","OKC",128,47,97,0.485,14,32,0.43799999999999994,20,28,0.43799999999999994,40,19,59,29,10,6,10,20,,,40,94,0.7140000000000001,13,31,0.419,18,20,11,28,39,18,5,4,13,17,111,,0.419,,"w",12093
"[411826,660564365]","","MIL","IND",123,47,89,0.528,11,32,0.344,18,26,0.344,35,9,44,26,5,4,12,16,,,54,97,0.6920000000000001,22,46,0.478,9,15,8,34,42,36,5,3,10,20,139,,0.478,,"l",12094
"[411826,660564400]","","PHX","ORL",116,43,90,0.478,13,35,0.371,17,17,0.371,28,7,35,26,7,5,14,22,,,43,86,1.0,8,28,0.28600000000000003,19,23,11,36,47,25,7,3,19,20,113,,0.28600000000000003,,"w",12095
"[411826,660564431]","","CHA","PHI",82,29,86,0.337,5,35,0.14300000000000002,19,26,0.14300000000000002,28,7,35,20,10,6,14,16,,,46,92,0.731,10,32,0.313,19,25,14,48,62,24,9,9,15,19,121,,0.313,,"l",12096
"[411826,660564465]","","ATL","GSW",127,47,100,0.47,16,41,0.39,17,25,0.39,32,13,45,27,7,8,11,15,,,47,98,0.68,11,40,0.275,14,20,16,38,54,28,6,9,17,20,119,,0.275,,"w",12097
"[411826,660564502]","","CLE","WAS",117,48,87,0.552,4,19,0.21100000000000002,17,22,0.21100000000000002,32,9,41,31,9,7,11,19,,,35,76,0.773,8,23,0.348,16,20,6,32,38,22,5,6,17,19,94,,0.348,,"w",12098
"[411826,660564533]","","CHI","MIN",139,51,94,0.5429999999999999,11,24,0.45799999999999996,26,30,0.45799999999999996,41,6,47,23,9,6,12,21,,,46,100,0.867,18,42,0.429,21,31,14,36,50,33,6,8,16,24,131,,0.429,,"w",12099
"[411826,660564560]","","HOU","NOP",114,43,88,0.489,11,32,0.344,17,24,0.344,37,15,52,20,9,3,13,19,,,39,82,0.708,12,28,0.429,22,25,8,27,35,22,8,5,9,17,112,,0.429,,"w",12100
"[411826,660564595]","","SAS","MEM",120,39,98,0.39799999999999996,20,52,0.385,22,29,0.385,38,16,54,31,11,4,20,19,,,49,101,0.759,14,38,0.368,14,21,15,37,52,27,13,9,17,24,126,,0.368,,"l",12101
"[411826,660564628]","","POR","BOS",112,38,79,0.48100000000000004,14,38,0.368,22,31,0.368,29,8,37,20,12,4,19,26,,,41,87,0.71,15,42,0.35700000000000004,29,35,18,34,52,29,12,2,18,19,126,,0.35700000000000004,,"l",12102
"[411826,660564647]","","LAL","DAL",110,43,84,0.512,5,20,0.25,19,31,0.25,29,13,42,23,8,3,12,18,,,40,79,0.613,16,34,0.47100000000000003,15,19,7,28,35,27,8,4,15,26,111,,0.47100000000000003,,"l",12103
"[411826,660564672]","","NYK","DEN",116,41,83,0.494,9,32,0.281,25,28,0.281,28,15,43,23,9,4,12,16,,,43,84,0.893,12,33,0.364,12,15,6,27,33,30,3,2,13,21,110,,0.364,,"w",12104
"[411826,660564696]","","LAC","ORL",108,42,90,0.467,6,22,0.273,18,24,0.273,30,13,43,23,9,3,15,24,,,42,84,0.75,10,31,0.32299999999999995,19,25,9,36,45,23,14,5,18,22,113,,0.32299999999999995,,"l",12105
"[411826,660564727]","","IND","PHI",121,45,87,0.517,12,31,0.387,19,20,0.387,29,12,41,28,5,5,17,17,,,54,88,0.95,15,35,0.429,18,22,6,24,30,31,11,6,8,17,141,,0.429,,"l",12106
"[411826,660564753]","","TOR","MIN",122,48,90,0.5329999999999999,9,27,0.33299999999999996,17,21,0.33299999999999996,36,9,45,23,11,3,15,25,,,39,85,0.81,5,23,0.217,24,28,9,33,42,27,5,2,15,23,107,,0.217,,"w",12107
"[411826,660564780]","","WAS","SAC",118,41,91,0.451,13,36,0.361,23,27,0.361,34,12,46,27,6,5,10,18,,,48,86,0.852,22,37,0.595,14,23,7,37,44,34,7,7,8,22,132,,0.595,,"l",12108
"[411826,660564811]","","CHI","MIA",113,45,80,0.563,17,34,0.5,6,6,0.5,27,5,32,34,8,5,14,18,,,35,82,1.0,10,37,0.27,19,24,14,25,39,23,4,2,14,10,99,,0.27,,"w",12109
"[411826,660564846]","","MEM","GSW",133,52,95,0.547,18,38,0.474,11,17,0.474,28,11,39,35,5,5,7,24,,,39,91,0.647,13,35,0.371,28,34,15,27,42,27,3,8,13,21,119,,0.371,,"w",12110
"[411826,660564882]","","UTA","BOS",118,42,97,0.433,17,41,0.415,17,22,0.415,39,17,56,29,3,5,7,14,,,42,88,0.773,22,51,0.431,11,16,5,35,40,30,2,2,8,17,117,,0.431,,"w",12111
"[411826,660564916]","","BKN","DEN",102,38,82,0.46299999999999997,12,35,0.34299999999999997,14,16,0.34299999999999997,24,9,33,26,10,3,12,16,,,42,80,0.875,12,23,0.522,12,13,6,34,40,31,5,3,17,17,108,,0.522,,"l",12112
"[411826,660564950]","","OKC","PHX",124,42,84,0.5,11,28,0.39299999999999996,29,36,0.39299999999999996,38,6,44,20,8,3,16,20,,,44,92,0.8059999999999999,15,36,0.41700000000000004,17,24,9,31,40,31,7,9,14,31,120,,0.41700000000000004,,"w",12113
"[411826,660564984]","","SAS","ATL",126,51,94,0.5429999999999999,14,28,0.5,10,16,0.5,31,10,41,26,9,5,12,18,,,48,101,0.625,5,22,0.22699999999999998,17,20,20,31,51,21,4,4,12,13,118,,0.22699999999999998,,"w",12114
"[411826,660565014]","","DET","MIA",100,38,82,0.46299999999999997,10,32,0.313,14,17,0.313,30,9,39,26,4,2,13,20,,,38,79,0.8240000000000001,13,39,0.33299999999999996,23,25,8,34,42,33,4,4,10,17,112,,0.33299999999999996,,"l",12115
"[411826,660565040]","","HOU","NOP",107,31,76,0.408,9,33,0.273,36,38,0.273,28,8,36,15,4,2,13,22,,,42,85,0.9470000000000001,13,31,0.419,20,24,10,29,39,28,7,4,10,23,117,,0.419,,"l",12116
